attack,fix_size,mem_available,mem_cached,mem_free,mem_inactive,memswap_free,memswap_total
-1,10725883904,3109650432,2205851648,3109650432,943415296,0,0
-1,10725883904,3060985856,2205851648,3060985856,943415296,0,0
-1,10725883904,2958614528,2205868032,2958614528,943448064,0,0
-1,10725883904,2914033664,2205868032,2914033664,943448064,0,0
-1,10725883904,2903691264,2205872128,2903691264,943452160,0,0
-1,10725883904,2804678656,2205667328,2804678656,943280128,0,0
-1,10725883904,2788200448,2205876224,2788200448,943448064,0,0
-1,10725883904,2767921152,2204672000,2767921152,942260224,0,0
-1,10725883904,2624839680,2205876224,2624839680,943448064,0,0
-1,10725883904,2616987648,2205892608,2616987648,943448064,0,0
-1,10725883904,2562072576,2205896704,2562072576,943448064,0,0
-1,10725883904,2551029760,2205896704,2551029760,943448064,0,0
-1,10725883904,2540449792,2205896704,2540449792,943448064,0,0
-1,10725883904,2528018432,2205896704,2528018432,943448064,0,0
-1,10725883904,2496643072,2206253056,2496643072,943464448,0,0
-1,10725883904,2484563968,2206253056,2484563968,943464448,0,0
-1,10725883904,2478706688,2206253056,2478706688,943464448,0,0
-1,10725883904,2471170048,2206257152,2471170048,943468544,0,0
-1,10725883904,2467549184,2206322688,2467549184,943472640,0,0
-1,10725883904,2464321536,2206396416,2464321536,943464448,0,0
-1,10725883904,2462617600,2206580736,2462617600,943480832,0,0
-1,10725883904,2461581312,2206760960,2461581312,943480832,0,0
-1,10725883904,2460831744,2206887936,2460831744,943476736,0,0
-1,10725883904,2460323840,2206920704,2460323840,943489024,0,0
-1,10725883904,2462388224,2206334976,2462388224,943480832,0,0
-1,10725883904,3109781504,2205937664,3109781504,943464448,0,0
-1,10725883904,3109699584,2205876224,3109699584,943415296,0,0
-1,10725883904,3109715968,2205876224,3109715968,943415296,0,0
-1,10725883904,3109928960,2205876224,3109928960,943415296,0,0
-1,10725883904,3109687296,2205880320,3109687296,943419392,0,0
-1,10725883904,3109720064,2205880320,3109720064,943415296,0,0
-1,10725883904,3109728256,2205880320,3109728256,943415296,0,0
-1,10725883904,3072118784,2205880320,3072118784,943415296,0,0
-1,10725883904,2976378880,2205913088,2976378880,943448064,0,0
-1,10725883904,2922786816,2205896704,2922786816,943443968,0,0
-1,10725883904,2892320768,2205896704,2892320768,943448064,0,0
-1,10725883904,2819416064,2205900800,2819416064,943452160,0,0
-1,10725883904,2809651200,2205904896,2809651200,943448064,0,0
-1,10725883904,2791231488,2205904896,2791231488,943235072,0,0
-1,10725883904,2626768896,2205921280,2626768896,943448064,0,0
-1,10725883904,2612781056,2205921280,2612781056,943448064,0,0
-1,10725883904,2563461120,2205921280,2563461120,943448064,0,0
-1,10725883904,2552643584,2205917184,2552643584,943452160,0,0
-1,10725883904,2542481408,2205917184,2542481408,943448064,0,0
-1,10725883904,2531438592,2206150656,2531438592,943448064,0,0
-1,10725883904,2495844352,2206273536,2495844352,943464448,0,0
-1,10725883904,2484260864,2206273536,2484260864,943464448,0,0
-1,10725883904,2484404224,2206273536,2484404224,943464448,0,0
-1,10725883904,2478718976,2206298112,2478718976,943489024,0,0
-1,10725883904,2474532864,2206351360,2474532864,943476736,0,0
-1,10725883904,2471206912,2206531584,2471206912,943472640,0,0
-1,10725883904,2466148352,2206670848,2466148352,943468544,0,0
-1,10725883904,2464759808,2206818304,2464759808,943468544,0,0
-1,10725883904,2462806016,2206879744,2462806016,943480832,0,0
-1,10725883904,2462126080,2206986240,2462126080,943476736,0,0
-1,10725883904,3109859328,2205966336,3109859328,943415296,0,0
-1,10725883904,3109720064,2205904896,3109720064,943415296,0,0
-1,10725883904,3109679104,2205904896,3109679104,943415296,0,0
-1,10725883904,3109683200,2205904896,3109683200,943415296,0,0
-1,10725883904,3109699584,2205904896,3109699584,943415296,0,0
-1,10725883904,3109965824,2205904896,3109965824,943415296,0,0
-1,10725883904,3109683200,2205904896,3109683200,943415296,0,0
-1,10725883904,3109597184,2205908992,3109597184,943419392,0,0
-1,10725883904,3109851136,2205908992,3109851136,943415296,0,0
-1,10725883904,3027841024,2205941760,3027841024,943448064,0,0
-1,10725883904,2942726144,2205921280,2942726144,943448064,0,0
-1,10725883904,2913730560,2205921280,2913730560,943448064,0,0
-1,10725883904,2846162944,2205921280,2846162944,943448064,0,0
-1,10725883904,2802991104,2205929472,2802991104,943435776,0,0
-1,10725883904,2795622400,2205929472,2795622400,943448064,0,0
-1,10725883904,2638446592,2205929472,2638446592,943448064,0,0
-1,10725883904,2614558720,2205945856,2614558720,943448064,0,0
-1,10725883904,2563821568,2205945856,2563821568,943448064,0,0
-1,10725883904,2548285440,2205945856,2548285440,943448064,0,0
-1,10725883904,2539626496,2205945856,2539626496,943448064,0,0
-1,10725883904,2525818880,2206183424,2525818880,943452160,0,0
-1,10725883904,2492784640,2206302208,2492784640,943448064,0,0
-1,10725883904,2481848320,2206306304,2481848320,943464448,0,0
-1,10725883904,2474737664,2206306304,2474737664,943464448,0,0
-1,10725883904,2469564416,2206306304,2469564416,943464448,0,0
-1,10725883904,2465910784,2206437376,2465910784,943464448,0,0
-1,10725883904,2464063488,2206531584,2464063488,943484928,0,0
-1,10725883904,2459983872,2206679040,2459983872,943464448,0,0
-1,10725883904,2458742784,2206863360,2458742784,943468544,0,0
-1,10725883904,2456313856,2206945280,2456313856,943472640,0,0
-1,10725883904,2455674880,2207023104,2455674880,943472640,0,0
-1,10725883904,2457952256,2206302208,2457952256,943464448,0,0
-1,10725883904,3109736448,2205945856,3109736448,943415296,0,0
-1,10725883904,3109597184,2205933568,3109597184,943419392,0,0
-1,10725883904,3109613568,2205933568,3109613568,943415296,0,0
-1,10725883904,3109986304,2205933568,3109986304,943415296,0,0
-1,10725883904,3109597184,2205933568,3109597184,943415296,0,0
-1,10725883904,3109724160,2205933568,3109724160,943415296,0,0
-1,10725883904,3109740544,2205933568,3109740544,943415296,0,0
-1,10725883904,3109744640,2205937664,3109744640,943419392,0,0
-1,10725883904,3040641024,2205937664,3040641024,943415296,0,0
-1,10725883904,2944675840,2205954048,2944675840,943448064,0,0
-1,10725883904,2898497536,2205954048,2898497536,943448064,0,0
-1,10725883904,2877337600,2205954048,2877337600,943448064,0,0
-1,10725883904,2804056064,2205958144,2804056064,943452160,0,0
-1,10725883904,2792022016,2205958144,2792022016,943448064,0,0
-1,10725883904,2745245696,2205962240,2745245696,943452160,0,0
-1,10725883904,2611142656,2205978624,2611142656,943448064,0,0
-1,10725883904,2600873984,2205978624,2600873984,943448064,0,0
-1,10725883904,2550222848,2205978624,2550222848,943448064,0,0
-1,10725883904,2538549248,2205978624,2538549248,943448064,0,0
-1,10725883904,2528747520,2205978624,2528747520,943448064,0,0
-1,10725883904,2520129536,2206216192,2520129536,943452160,0,0
-1,10725883904,2488193024,2206334976,2488193024,943464448,0,0
-1,10725883904,2479542272,2206334976,2479542272,943464448,0,0
-1,10725883904,2472521728,2206334976,2472521728,943464448,0,0
-1,10725883904,2467713024,2206359552,2467713024,943489024,0,0
-1,10725883904,2463981568,2206470144,2463981568,943464448,0,0
-1,10725883904,2461294592,2206588928,2461294592,943468544,0,0
-1,10725883904,2459185152,2206760960,2459185152,943489024,0,0
-1,10725883904,2457862144,2206859264,2457862144,943468544,0,0
-1,10725883904,2457059328,2206920704,2457059328,943468544,0,0
-1,10725883904,2456637440,2207010816,2456637440,943476736,0,0
-1,10725883904,2459418624,2206347264,2459418624,943464448,0,0
-1,10725883904,3109924864,2205974528,3109924864,943415296,0,0
-1,10725883904,3109777408,2205978624,3109777408,943419392,0,0
-1,10725883904,3020312576,2206011392,3020312576,943448064,0,0
-1,10725883904,2942550016,2206003200,2942550016,943448064,0,0
-1,10725883904,2915438592,2206003200,2915438592,943448064,0,0
-1,10725883904,2853814272,2206003200,2853814272,943448064,0,0
-1,10725883904,2812440576,2206007296,2812440576,943448064,0,0
-1,10725883904,2787553280,2206007296,2787553280,943448064,0,0
-1,10725883904,2705567744,2206011392,2705567744,943448064,0,0
-1,10725883904,2607456256,2206027776,2607456256,943448064,0,0
-1,10725883904,2574692352,2206027776,2574692352,943448064,0,0
-1,10725883904,2543792128,2206027776,2543792128,943448064,0,0
-1,10725883904,2531536896,2206027776,2531536896,943448064,0,0
-1,10725883904,2520506368,2206027776,2520506368,943448064,0,0
-1,10725883904,2489257984,2206359552,2489257984,943468544,0,0
-1,10725883904,2476650496,2206359552,2476650496,943464448,0,0
-1,10725883904,2468782080,2206359552,2468782080,943464448,0,0
-1,10725883904,2463834112,2206384128,2463834112,943472640,0,0
-1,10725883904,2460704768,2206535680,2460704768,943476736,0,0
-1,10725883904,2457776128,2206629888,2457776128,943480832,0,0
-1,10725883904,2455101440,2206715904,2455101440,943480832,0,0
-1,10725883904,2454102016,2206896128,2454102016,943472640,0,0
-1,10725883904,2453368832,2206961664,2453368832,943472640,0,0
-1,10725883904,2452733952,2207055872,2452733952,943476736,0,0
-1,10725883904,2455633920,2206355456,2455633920,943464448,0,0
-1,10725883904,3109769216,2205978624,3109769216,943415296,0,0
-1,10725883904,3109781504,2205978624,3109781504,943415296,0,0
-1,10725883904,3094892544,2205982720,3094892544,943419392,0,0
-1,10725883904,3005001728,2206015488,3005001728,943448064,0,0
-1,10725883904,2934554624,2206007296,2934554624,943448064,0,0
-1,10725883904,2898030592,2206007296,2898030592,943448064,0,0
-1,10725883904,2827337728,2206011392,2827337728,943452160,0,0
-1,10725883904,2791366656,2206011392,2791366656,943448064,0,0
-1,10725883904,2785288192,2206011392,2785288192,943448064,0,0
-1,10725883904,2659164160,2206015488,2659164160,943452160,0,0
-1,10725883904,2611630080,2206031872,2611630080,943448064,0,0
-1,10725883904,2560405504,2206031872,2560405504,943448064,0,0
-1,10725883904,2549239808,2206031872,2549239808,943448064,0,0
-1,10725883904,2538565632,2206031872,2538565632,943448064,0,0
-1,10725883904,2526736384,2206031872,2526736384,943448064,0,0
-1,10725883904,2495741952,2206375936,2495741952,943468544,0,0
-1,10725883904,2483638272,2206375936,2483638272,943464448,0,0
-1,10725883904,2476773376,2206375936,2476773376,943464448,0,0
-1,10725883904,2469228544,2206375936,2469228544,943464448,0,0
-1,10725883904,2465554432,2206433280,2465554432,943472640,0,0
-1,10725883904,2462019584,2206580736,2462019584,943464448,0,0
-1,10725883904,2459811840,2206732288,2459811840,943468544,0,0
-1,10725883904,2457829376,2206814208,2457829376,943468544,0,0
-1,10725883904,2456915968,2206916608,2456915968,943464448,0,0
-1,10725883904,2456649728,2207031296,2456649728,943472640,0,0
-1,10725883904,2456051712,2207076352,2456051712,943501312,0,0
-1,10725883904,3110195200,2205990912,3110195200,943415296,0,0
-1,10725883904,3109785600,2205990912,3109785600,943415296,0,0
-1,10725883904,3109806080,2205995008,3109806080,943419392,0,0
-1,10725883904,3109806080,2205995008,3109806080,943415296,0,0
-1,10725883904,3034861568,2206027776,3034861568,943448064,0,0
-1,10725883904,2939482112,2206031872,2939482112,943448064,0,0
-1,10725883904,2913959936,2206031872,2913959936,943448064,0,0
-1,10725883904,2876416000,2206031872,2876416000,943448064,0,0
-1,10725883904,2801098752,2206044160,2801098752,943448064,0,0
-1,10725883904,2790346752,2206023680,2790346752,943448064,0,0
-1,10725883904,2753220608,2206003200,2753220608,943476736,0,0
-1,10725883904,2615418880,2206040064,2615418880,943448064,0,0
-1,10725883904,2603933696,2206040064,2603933696,943448064,0,0
-1,10725883904,2555092992,2206035968,2555092992,943443968,0,0
-1,10725883904,2544021504,2206035968,2544021504,943443968,0,0
-1,10725883904,2540642304,2206040064,2540642304,943448064,0,0
-1,10725883904,2525732864,2206273536,2525732864,943443968,0,0
-1,10725883904,2492223488,2206388224,2492223488,943460352,0,0
-1,10725883904,2483949568,2206388224,2483949568,943460352,0,0
-1,10725883904,2477711360,2206388224,2477711360,943460352,0,0
-1,10725883904,2470244352,2206412800,2470244352,943472640,0,0
-1,10725883904,2467028992,2206552064,2467028992,943464448,0,0
-1,10725883904,2465665024,2206646272,2465665024,943464448,0,0
-1,10725883904,2463608832,2206785536,2463608832,943464448,0,0
-1,10725883904,2462879744,2206908416,2462879744,943464448,0,0
-1,10725883904,2461925376,2206965760,2461925376,943464448,0,0
-1,10725883904,2461630464,2207064064,2461630464,943480832,0,0
-1,10725883904,2464067584,2206384128,2464067584,943460352,0,0
-1,10725883904,3109818368,2206023680,3109818368,943415296,0,0
-1,10725883904,3109679104,2206023680,3109679104,943411200,0,0
-1,10725883904,3087159296,2206023680,3087159296,943411200,0,0
-1,10725883904,2994241536,2206056448,2994241536,943443968,0,0
-1,10725883904,2929360896,2206031872,2929360896,943443968,0,0
-1,10725883904,2898948096,2206031872,2898948096,943443968,0,0
-1,10725883904,2830073856,2206035968,2830073856,943448064,0,0
-1,10725883904,2800443392,2206040064,2800443392,943448064,0,0
-1,10725883904,2791772160,2206040064,2791772160,943443968,0,0
-1,10725883904,2707505152,2206040064,2707505152,943443968,0,0
-1,10725883904,2612572160,2206015488,2612572160,943480832,0,0
-1,10725883904,2601832448,2206056448,2601832448,943443968,0,0
-1,10725883904,2552901632,2206056448,2552901632,943443968,0,0
-1,10725883904,2543202304,2206060544,2543202304,943448064,0,0
-1,10725883904,2531094528,2206060544,2531094528,943443968,0,0
-1,10725883904,2521927680,2206326784,2521927680,943443968,0,0
-1,10725883904,2488147968,2206416896,2488147968,943460352,0,0
-1,10725883904,2481016832,2206416896,2481016832,943460352,0,0
-1,10725883904,2475155456,2206416896,2475155456,943460352,0,0
-1,10725883904,2467368960,2206470144,2467368960,943468544,0,0
-1,10725883904,2463997952,2206527488,2463997952,943460352,0,0
-1,10725883904,2461290496,2206691328,2461290496,943476736,0,0
-1,10725883904,2458775552,2206777344,2458775552,943476736,0,0
-1,10725883904,2457960448,2206953472,2457960448,943464448,0,0
-1,10725883904,2457411584,2207023104,2457411584,943472640,0,0
-1,10725883904,2457198592,2207064064,2457198592,943484928,0,0
-1,10725883904,2459512832,2206416896,2459512832,943464448,0,0
-1,10725883904,3109576704,2206044160,3109576704,943411200,0,0
-1,10725883904,3016908800,2206076928,3016908800,943443968,0,0
-1,10725883904,2937536512,2206060544,2937536512,943443968,0,0
-1,10725883904,2901155840,2206060544,2901155840,943443968,0,0
-1,10725883904,2831577088,2206060544,2831577088,943443968,0,0
-1,10725883904,2796339200,2206068736,2796339200,943448064,0,0
-1,10725883904,2788446208,2206068736,2788446208,943443968,0,0
-1,10725883904,2715164672,2206068736,2715164672,943419392,0,0
-1,10725883904,2612330496,2206085120,2612330496,943443968,0,0
-1,10725883904,2599063552,2206085120,2599063552,943443968,0,0
-1,10725883904,2550145024,2206085120,2550145024,943443968,0,0
-1,10725883904,2540429312,2206085120,2540429312,943443968,0,0
-1,10725883904,2527436800,2206089216,2527436800,943448064,0,0
-1,10725883904,2515955712,2206322688,2515955712,943443968,0,0
-1,10725883904,2484109312,2206445568,2484109312,943460352,0,0
-1,10725883904,2475728896,2206445568,2475728896,943460352,0,0
-1,10725883904,2468347904,2206445568,2468347904,943460352,0,0
-1,10725883904,2463195136,2206470144,2463195136,943484928,0,0
-1,10725883904,2459586560,2206609408,2459586560,943468544,0,0
-1,10725883904,2455773184,2206687232,2455773184,943472640,0,0
-1,10725883904,2450554880,2206818304,2450554880,943464448,0,0
-1,10725883904,2449203200,2206949376,2449203200,943464448,0,0
-1,10725883904,2448375808,2207010816,2448375808,943472640,0,0
-1,10725883904,2448068608,2207084544,2448068608,943468544,0,0
-1,10725883904,2447224832,2207137792,2447224832,943476736,0,0
-1,10725883904,3109920768,2206064640,3109920768,943464448,0,0
-1,10725883904,3109892096,2206056448,3109892096,943411200,0,0
-1,10725883904,3109756928,2206056448,3109756928,943411200,0,0
-1,10725883904,3109756928,2206056448,3109756928,943411200,0,0
-1,10725883904,3109761024,2206060544,3109761024,943415296,0,0
-1,10725883904,3110006784,2206060544,3110006784,943415296,0,0
-1,10725883904,3109748736,2206064640,3109748736,943419392,0,0
-1,10725883904,3094142976,2206064640,3094142976,943415296,0,0
-1,10725883904,2997141504,2206097408,2997141504,943448064,0,0
-1,10725883904,2930708480,2206072832,2930708480,943448064,0,0
-1,10725883904,2898644992,2206072832,2898644992,943448064,0,0
-1,10725883904,2831257600,2206072832,2831257600,943448064,0,0
-1,10725883904,2790715392,2206076928,2790715392,943448064,0,0
-1,10725883904,2782699520,2206081024,2782699520,943452160,0,0
-1,10725883904,2663002112,2206081024,2663002112,943448064,0,0
-1,10725883904,2607558656,2206097408,2607558656,943448064,0,0
-1,10725883904,2555551744,2206097408,2555551744,943448064,0,0
-1,10725883904,2542096384,2206097408,2542096384,943448064,0,0
-1,10725883904,2533568512,2206097408,2533568512,943448064,0,0
-1,10725883904,2521755648,2206101504,2521755648,943452160,0,0
-1,10725883904,2488680448,2206441472,2488680448,943464448,0,0
-1,10725883904,2476437504,2206441472,2476437504,943464448,0,0
-1,10725883904,2470072320,2206441472,2470072320,943464448,0,0
-1,10725883904,2458165248,2206457856,2458165248,943480832,0,0
-1,10725883904,2455486464,2206498816,2455486464,943464448,0,0
-1,10725883904,2452545536,2206670848,2452545536,943464448,0,0
-1,10725883904,2450280448,2206822400,2450280448,943472640,0,0
-1,10725883904,2448871424,2206937088,2448871424,943484928,0,0
-1,10725883904,2447687680,2206998528,2447687680,943468544,0,0
-1,10725883904,2447224832,2207064064,2447224832,943472640,0,0
-1,10725883904,2448723968,2206498816,2448723968,943480832,0,0
-1,10725883904,3109879808,2206068736,3109879808,943415296,0,0
-1,10725883904,3109761024,2206072832,3109761024,943419392,0,0
-1,10725883904,3109761024,2206072832,3109761024,943415296,0,0
-1,10725883904,3109761024,2206072832,3109761024,943415296,0,0
-1,10725883904,3109888000,2206072832,3109888000,943415296,0,0
-1,10725883904,3109761024,2206072832,3109761024,943415296,0,0
-1,10725883904,3109781504,2206072832,3109781504,943415296,0,0
-1,10725883904,3109781504,2206072832,3109781504,943415296,0,0
-1,10725883904,3067904000,2206076928,3067904000,943419392,0,0
-1,10725883904,2971525120,2206101504,2971525120,943448064,0,0
-1,10725883904,2921721856,2206093312,2921721856,943448064,0,0
-1,10725883904,2887626752,2206093312,2887626752,943448064,0,0
-1,10725883904,2803343360,2206154752,2803343360,943476736,0,0
-1,10725883904,2792943616,2206097408,2792943616,943448064,0,0
-1,10725883904,2764869632,2204856320,2764869632,942227456,0,0
-1,10725883904,2618560512,2206117888,2618560512,943448064,0,0
-1,10725883904,2606616576,2206117888,2606616576,943448064,0,0
-1,10725883904,2556624896,2206117888,2556624896,943448064,0,0
-1,10725883904,2547355648,2206117888,2547355648,943448064,0,0
-1,10725883904,2546458624,2206117888,2546458624,943448064,0,0
-1,10725883904,2537517056,2206355456,2537517056,943452160,0,0
-1,10725883904,2505113600,2206470144,2505113600,943464448,0,0
-1,10725883904,2493431808,2206470144,2493431808,943464448,0,0
-1,10725883904,2486509568,2206470144,2486509568,943464448,0,0
-1,10725883904,2479009792,2206494720,2479009792,943489024,0,0
-1,10725883904,2474524672,2206621696,2474524672,943480832,0,0
-1,10725883904,2470871040,2206724096,2470871040,943464448,0,0
-1,10725883904,2457657344,2206789632,2457657344,943489024,0,0
-1,10725883904,2455736320,2206990336,2455736320,943472640,0,0
-1,10725883904,2455035904,2207043584,2455035904,943468544,0,0
-1,10725883904,2454482944,2207113216,2454482944,943484928,0,0
-1,10725883904,2457075712,2206478336,2457075712,943464448,0,0
-1,10725883904,3109904384,2206117888,3109904384,943415296,0,0
-1,10725883904,3109912576,2206121984,3109912576,943419392,0,0
-1,10725883904,3109933056,2206121984,3109933056,943415296,0,0
-1,10725883904,3109912576,2206121984,3109912576,943415296,0,0
-1,10725883904,3098333184,2206121984,3098333184,943415296,0,0
-1,10725883904,3012284416,2206154752,3012284416,943448064,0,0
-1,10725883904,2936598528,2206138368,2936598528,943448064,0,0
-1,10725883904,2899312640,2206138368,2899312640,943448064,0,0
-1,10725883904,2839433216,2206146560,2839433216,943452160,0,0
-1,10725883904,2809475072,2206146560,2809475072,943448064,0,0
-1,10725883904,2786869248,2206146560,2786869248,943448064,0,0
-1,10725883904,2668388352,2206146560,2668388352,943448064,0,0
-1,10725883904,2597769216,2206162944,2597769216,943448064,0,0
-1,10725883904,2550083584,2206162944,2550083584,943448064,0,0
-1,10725883904,2540572672,2206167040,2540572672,943452160,0,0
-1,10725883904,2529972224,2206167040,2529972224,943448064,0,0
-1,10725883904,2519638016,2206167040,2519638016,943448064,0,0
-1,10725883904,2487627776,2206523392,2487627776,943464448,0,0
-1,10725883904,2477031424,2206523392,2477031424,943464448,0,0
-1,10725883904,2470469632,2206523392,2470469632,943464448,0,0
-1,10725883904,2463956992,2206523392,2463956992,943464448,0,0
-1,10725883904,2459082752,2206552064,2459082752,943480832,0,0
-1,10725883904,2455945216,2206707712,2455945216,943472640,0,0
-1,10725883904,2453778432,2206834688,2453778432,943468544,0,0
-1,10725883904,2451857408,2206945280,2451857408,943468544,0,0
-1,10725883904,2451181568,2207035392,2451181568,943464448,0,0
-1,10725883904,2450595840,2207113216,2450595840,943464448,0,0
-1,10725883904,2450325504,2207195136,2450325504,943505408,0,0
-1,10725883904,3109924864,2206195712,3109924864,943464448,0,0
-1,10725883904,3109810176,2206134272,3109810176,943415296,0,0
-1,10725883904,3109830656,2206134272,3109830656,943415296,0,0
-1,10725883904,3109834752,2206134272,3109834752,943415296,0,0
-1,10725883904,3109806080,2206134272,3109806080,943415296,0,0
-1,10725883904,3109830656,2206134272,3109830656,943415296,0,0
-1,10725883904,3016499200,2206171136,3016499200,943452160,0,0
-1,10725883904,2942443520,2206171136,2942443520,943448064,0,0
-1,10725883904,2900283392,2206171136,2900283392,943448064,0,0
-1,10725883904,2848292864,2206171136,2848292864,943448064,0,0
-1,10725883904,2815455232,2206142464,2815455232,943443968,0,0
-1,10725883904,2799980544,2206175232,2799980544,943448064,0,0
-1,10725883904,2651160576,2206175232,2651160576,943427584,0,0
-1,10725883904,2607468544,2206195712,2607468544,943448064,0,0
-1,10725883904,2557456384,2206195712,2557456384,943448064,0,0
-1,10725883904,2548719616,2206195712,2548719616,943448064,0,0
-1,10725883904,2538029056,2206195712,2538029056,943448064,0,0
-1,10725883904,2528550912,2206195712,2528550912,943448064,0,0
-1,10725883904,2496466944,2206539776,2496466944,943448064,0,0
-1,10725883904,2486493184,2206531584,2486493184,943468544,0,0
-1,10725883904,2480230400,2206531584,2480230400,943464448,0,0
-1,10725883904,2474868736,2206531584,2474868736,943464448,0,0
-1,10725883904,2470436864,2206588928,2470436864,943464448,0,0
-1,10725883904,2467102720,2206740480,2467102720,943464448,0,0
-1,10725883904,2465345536,2206830592,2465345536,943468544,0,0
-1,10725883904,2463637504,2206998528,2463637504,943484928,0,0
-1,10725883904,2462679040,2207105024,2462679040,943468544,0,0
-1,10725883904,2461306880,2207150080,2461306880,943480832,0,0
-1,10725883904,2462842880,2206539776,2462842880,943464448,0,0
-1,10725883904,3110006784,2206146560,3110006784,943415296,0,0
-1,10725883904,3109871616,2206146560,3109871616,943415296,0,0
-1,10725883904,3109863424,2206146560,3109863424,943415296,0,0
-1,10725883904,3109875712,2206150656,3109875712,943419392,0,0
-1,10725883904,3109875712,2206150656,3109875712,943415296,0,0
-1,10725883904,3109875712,2206150656,3109875712,943415296,0,0
-1,10725883904,3084365824,2206150656,3084365824,943415296,0,0
-1,10725883904,2994536448,2206183424,2994536448,943448064,0,0
-1,10725883904,2923257856,2206175232,2923257856,943448064,0,0
-1,10725883904,2892738560,2206171136,2892738560,943452160,0,0
-1,10725883904,2844299264,2206175232,2844299264,943452160,0,0
-1,10725883904,2818539520,2206175232,2818539520,943452160,0,0
-1,10725883904,2803535872,2206175232,2803535872,943448064,0,0
-1,10725883904,2654433280,2206175232,2654433280,943448064,0,0
-1,10725883904,2615054336,2206191616,2615054336,943448064,0,0
-1,10725883904,2561433600,2206191616,2561433600,943448064,0,0
-1,10725883904,2552205312,2206195712,2552205312,943452160,0,0
-1,10725883904,2540220416,2206195712,2540220416,943448064,0,0
-1,10725883904,2531164160,2206195712,2531164160,943448064,0,0
-1,10725883904,2500235264,2206556160,2500235264,943448064,0,0
-1,10725883904,2485383168,2206535680,2485383168,943464448,0,0
-1,10725883904,2479906816,2206535680,2479906816,943464448,0,0
-1,10725883904,2474274816,2206539776,2474274816,943468544,0,0
-1,10725883904,2469744640,2206617600,2469744640,943489024,0,0
-1,10725883904,2466004992,2206695424,2466004992,943464448,0,0
-1,10725883904,2464866304,2206822400,2464866304,943464448,0,0
-1,10725883904,2462482432,2206941184,2462482432,943476736,0,0
-1,10725883904,2461265920,2207084544,2461265920,943484928,0,0
-1,10725883904,2460659712,2207154176,2460659712,943472640,0,0
-1,10725883904,2460422144,2207182848,2460422144,943476736,0,0
-1,10725883904,3109982208,2206179328,3109982208,943415296,0,0
-1,10725883904,3109969920,2206179328,3109969920,943415296,0,0
-1,10725883904,3109994496,2206179328,3109994496,943415296,0,0
-1,10725883904,3109847040,2206179328,3109847040,943415296,0,0
-1,10725883904,3109863424,2206179328,3109863424,943415296,0,0
-1,10725883904,3037290496,2206216192,3037290496,943452160,0,0
-1,10725883904,2938568704,2206216192,2938568704,943448064,0,0
-1,10725883904,2914316288,2206208000,2914316288,943448064,0,0
-1,10725883904,2864246784,2206208000,2864246784,943448064,0,0
-1,10725883904,2796863488,2206212096,2796863488,943398912,0,0
-1,10725883904,2780393472,2206212096,2780393472,943448064,0,0
-1,10725883904,2738409472,2206179328,2738409472,943419392,0,0
-1,10725883904,2616094720,2206232576,2616094720,943452160,0,0
-1,10725883904,2605019136,2206232576,2605019136,943448064,0,0
-1,10725883904,2554593280,2206232576,2554593280,943448064,0,0
-1,10725883904,2543714304,2206232576,2543714304,943448064,0,0
-1,10725883904,2532003840,2206232576,2532003840,943448064,0,0
-1,10725883904,2522370048,2206466048,2522370048,943448064,0,0
-1,10725883904,2487488512,2206576640,2487488512,943468544,0,0
-1,10725883904,2480697344,2206576640,2480697344,943464448,0,0
-1,10725883904,2474459136,2206576640,2474459136,943464448,0,0
-1,10725883904,2469060608,2206625792,2469060608,943472640,0,0
-1,10725883904,2464436224,2206760960,2464436224,943464448,0,0
-1,10725883904,2462281728,2206855168,2462281728,943468544,0,0
-1,10725883904,2456678400,2207014912,2456678400,943472640,0,0
-1,10725883904,2455355392,2207117312,2455355392,943476736,0,0
-1,10725883904,2454769664,2207166464,2454769664,943468544,0,0
-1,10725883904,2454958080,2207256576,2454958080,943480832,0,0
-1,10725883904,3110109184,2206244864,3110109184,943464448,0,0
-1,10725883904,3109851136,2206199808,3109851136,943415296,0,0
-1,10725883904,3083960320,2206199808,3083960320,943415296,0,0
-1,10725883904,2984259584,2206236672,2984259584,943452160,0,0
-1,10725883904,2920534016,2206228480,2920534016,943448064,0,0
-1,10725883904,2884153344,2206228480,2884153344,943448064,0,0
-1,10725883904,2804953088,2206232576,2804953088,943276032,0,0
-1,10725883904,2793705472,2206232576,2793705472,943448064,0,0
-1,10725883904,2766225408,2206232576,2766225408,942239744,0,0
-1,10725883904,2617741312,2206236672,2617741312,943452160,0,0
-1,10725883904,2610647040,2206253056,2610647040,943448064,0,0
-1,10725883904,2559528960,2206253056,2559528960,943448064,0,0
-1,10725883904,2546356224,2206253056,2546356224,943448064,0,0
-1,10725883904,2536759296,2206253056,2536759296,943448064,0,0
-1,10725883904,2528468992,2206515200,2528468992,943448064,0,0
-1,10725883904,2498220032,2206593024,2498220032,943464448,0,0
-1,10725883904,2487558144,2206597120,2487558144,943468544,0,0
-1,10725883904,2481192960,2206597120,2481192960,943464448,0,0
-1,10725883904,2474696704,2206597120,2474696704,943464448,0,0
-1,10725883904,2470264832,2206654464,2470264832,943464448,0,0
-1,10725883904,2465931264,2206785536,2465931264,943464448,0,0
-1,10725883904,2463289344,2206851072,2463289344,943480832,0,0
